    14.000     4.000    11.000     7.000     8.000    10.044     1.497    -0.127     0.089  49
    15.000     3.000     1.000     4.000     3.000     8.539     1.497    -0.233     0.089  50
    10.000     8.000     2.000     1.000     3.000     8.006     1.497    -0.232     0.089  51
    14.000    12.000     8.000     3.000     1.000    10.121     1.497    -0.270     0.089  52
     6.000     7.000     3.000     6.000    10.000     7.983     1.497    -0.072     0.089  53
    14.000    11.000    15.000     9.000    12.000    11.828     1.497    -0.071     0.089  54
     4.000     5.000     2.000     2.000     2.000     6.407     1.497    -0.188     0.089  55
     0.000     2.000     2.000     0.000     3.000     5.005     1.497    -0.156     0.089  56
    15.000     6.000     8.000    13.000     4.000    10.653     1.497    -0.147     0.089  57
    15.000     5.000    15.000    10.000     8.000    11.111     1.497    -0.107     0.089  58
    13.000     3.000     1.000     3.000     1.000     7.932     1.497    -0.253     0.089  59
     8.000     4.000     8.000     9.000     9.000     8.752     1.497    -0.061     0.089  60
     4.000     1.000     0.000     1.000     1.000     5.492     1.497    -0.202     0.089  61
    13.000     5.000     4.000     7.000     6.000     9.164     1.497    -0.158     0.089  62
     9.000     5.000     1.000     2.000     2.000     7.333     1.497    -0.224     0.089  63
    10.000    12.000    10.000     6.000    10.000    10.229     1.497    -0.101     0.089  64
    12.000    12.000    11.000     8.000     7.000    10.810     1.497    -0.136     0.089  65
    13.000     0.000     6.000     5.000     8.000     8.556     1.497    -0.134     0.089  66
    18.000    16.000    13.000    10.000     8.000    13.063     1.497    -0.156     0.089  67
     9.000     1.000     3.000     3.000     2.000     7.082     1.497    -0.204     0.089  68
     9.000     9.000    10.000    10.000     8.000     9.921     1.497    -0.082     0.089  69
     7.000     4.000     0.000     0.000     0.000     6.380     1.497    -0.250     0.089  70
    12.000    11.000     2.000     1.000     2.000     8.791     1.497    -0.265     0.089  71
     9.000    14.000    11.000     5.000    10.000    10.303     1.497    -0.105     0.089  72
    13.000     6.000     4.000     1.000     5.000     8.641     1.497    -0.220     0.089  73
    14.000    13.000    16.000    12.000    14.000    12.612     1.497    -0.025     0.089  74
    14.000     7.000    10.000     7.000    14.000    10.638     1.497    -0.060     0.089  75
    12.000     9.000     4.000     1.000     0.000     8.625     1.497    -0.283     0.089  76
    11.000     3.000    13.000    14.000    11.000    10.351     1.497    -0.009     0.089  77
    10.000     9.000    15.000     4.000     3.000     9.795     1.497    -0.192     0.089  78
    10.000    10.000     7.000     6.000     5.000     9.408     1.497    -0.165     0.089  79
    13.000     8.000     7.000    12.000     8.000    10.500     1.497    -0.096     0.089  80
     7.000    12.000     7.000    13.000    16.000    10.299     1.497     0.046     0.089  81
    15.000     9.000     6.000     7.000     3.000    10.204     1.497    -0.216     0.089  82
     4.000     4.000     3.000     6.000     2.000     6.782     1.497    -0.153     0.089  83
    15.000    11.000    15.000     8.000     9.000    11.792     1.497    -0.124     0.089  84
    11.000     3.000     2.000     6.000     2.000     7.979     1.497    -0.201     0.089  85
     6.000     6.000     7.000     4.000     8.000     7.957     1.497    -0.105     0.089  86
    11.000     0.000     5.000     0.000     1.000     7.205     1.497    -0.249     0.089  87
    11.000     9.000     8.000     8.000     4.000     9.736     1.497    -0.165     0.089  88
    12.000     5.000     3.000     5.000    12.000     8.927     1.497    -0.092     0.089  89
     8.000     6.000     3.000     4.000     1.000     7.633     1.497    -0.214     0.089  90
    10.000     8.000    15.000     5.000    13.000    10.219     1.497    -0.055     0.089  91
    13.000     4.000     0.000     2.000     1.000     7.867     1.497    -0.264     0.089  92
     9.000     3.000     5.000     1.000     1.000     7.316     1.497    -0.234     0.089  93
    11.000     1.000     2.000     2.000     6.000     7.472     1.497    -0.177     0.089  94
     5.000     1.000     2.000     1.000     2.000     5.950     1.497    -0.194     0.089  95
     3.000     8.000    15.000     9.000     9.000     9.005     1.497    -0.025     0.089  96
    12.000    14.000    16.000    12.000    12.000    12.248     1.497    -0.039     0.089  97
     6.000     7.000    13.000     9.000     6.000     9.138     1.497    -0.085     0.089  98
     9.000    17.000     6.000     9.000    11.000    10.666     1.497    -0.075     0.089  99
    11.000    11.000    15.000    12.000    13.000    11.565     1.497    -0.014     0.089 100
    11.000    11.000    10.000     7.000     1.000     9.981     1.497    -0.212     0.089 101
     6.000    11.000    12.000     1.000     9.000     8.911     1.497    -0.120     0.089 102
    13.000     6.000    11.000    12.000    14.000    10.910     1.497    -0.010     0.089 103
     8.000     5.000     8.000     4.000     9.000     8.378     1.497    -0.103     0.089 104
     9.000    10.000     8.000    15.000     8.000    10.369     1.497    -0.048     0.089 105
     6.000     4.000     1.000     2.000     0.000     6.483     1.497    -0.226     0.089 106
     8.000     4.000     2.000     5.000     2.000     7.399     1.497    -0.190     0.089 107
     6.000     1.000     7.000    11.000     7.000     7.930     1.497    -0.052     0.089 108
    11.000     4.000     4.000     7.000     8.000     8.705     1.497    -0.117     0.089 109
     4.000     2.000     1.000     0.000     0.000     5.586     1.497    -0.223     0.089 110
    14.000    12.000     7.000     7.000    10.000    10.845     1.497    -0.126     0.089 111
    15.000     7.000     1.000     4.000     5.000     9.192     1.497    -0.217     0.089 112
    12.000     3.000     1.000     0.000     2.000     7.464     1.497    -0.256     0.089 113
     8.000    13.000     3.000    10.000     3.000     9.323     1.497    -0.157     0.089 114
    13.000    12.000    13.000     6.000     0.000    10.693     1.497    -0.245     0.089 115
    16.000     4.000     9.000     5.000     6.000     9.951     1.497    -0.185     0.089 116
    12.000     5.000     8.000     7.000    13.000     9.694     1.497    -0.057     0.089 117
     7.000     7.000     4.000     5.000     3.000     7.866     1.497    -0.174     0.089 118
     9.000     8.000     2.000     1.000     0.000     7.661     1.497    -0.263     0.089 119
    14.000     7.000     9.000     9.000     1.000    10.140     1.497    -0.210     0.089 120
    11.000    15.000     9.000     9.000     9.000    11.014     1.497    -0.106     0.089 121
     7.000     2.000     5.000     6.000     4.000     7.417     1.497    -0.141     0.089 122
    11.000     4.000     5.000    13.000     6.000     9.332     1.497    -0.094     0.089 123
    12.000    11.000     3.000     6.000    10.000     9.778     1.497    -0.123     0.089 124
    14.000     9.000     2.000     3.000     7.000     9.359     1.497    -0.196     0.089 125
     7.000     5.000     3.000     8.000    11.000     8.160     1.497    -0.046     0.089 126
     9.000    10.000     4.000     7.000     3.000     8.903     1.497    -0.179     0.089 127
    16.000     7.000     3.000    12.000     7.000    10.519     1.497    -0.133     0.089 128
    11.000    13.000     5.000     4.000     2.000     9.484     1.497    -0.235     0.089 129
    10.000     4.000    13.000     7.000     6.000     9.335     1.497    -0.122     0.089 130
     7.000     8.000     3.000     9.000    12.000     8.730     1.497    -0.033     0.089 131
    13.000     5.000    10.000    14.000    11.000    10.733     1.497    -0.031     0.089 132
    12.000     6.000     5.000     0.000    13.000     8.805     1.497    -0.118     0.089 133
    13.000    13.000    11.000    15.000     7.000    11.876     1.497    -0.091     0.089 134
    15.000     5.000     2.000     3.000     1.000     8.727     1.497    -0.270     0.089 135
    19.000    11.000     3.000     6.000    14.000    11.403     1.497    -0.121     0.089 136
    15.000     7.000     6.000    11.000    10.000    10.658     1.497    -0.092     0.089 137
    10.000     4.000    14.000    10.000    10.000     9.931     1.497    -0.046     0.089 138
     7.000     9.000    10.000    11.000    18.000    10.074     1.497     0.067     0.089 139
     9.000     7.000     8.000     5.000     2.000     8.644     1.497    -0.195     0.089 140
    16.000    10.000    12.000    16.000    17.000    12.740     1.497     0.031     0.089 141
     8.000     7.000     1.000     0.000     0.000     7.110     1.497    -0.263     0.089 142
    18.000    12.000    15.000    15.000    13.000    13.454     1.497    -0.042     0.089 143
    12.000    11.000     2.000     8.000    11.000     9.927     1.497    -0.096     0.089 144
    19.000    16.000     3.000     0.000     0.000    10.840     1.497    -0.357     0.089 145
    12.000    11.000    14.000    11.000    11.000    11.473     1.497    -0.056     0.089 146
     8.000     1.000     1.000     1.000     1.000     6.418     1.497    -0.229     0.089 147
     8.000     6.000     9.000     6.000     9.000     8.827     1.497    -0.088     0.089 148
     9.000    14.000     7.000    13.000     2.000    10.344     1.497    -0.150     0.089 149
    14.000    12.000    16.000    13.000    13.000    12.528     1.497    -0.028     0.089 150
    11.000     8.000     6.000     5.000     1.000     8.943     1.497    -0.227     0.089 151
    10.000     5.000     3.000     7.000    14.000     8.813     1.497    -0.037     0.089 152
     6.000     6.000    15.000     7.000     4.000     8.906     1.497    -0.121     0.089 153
     9.000    14.000    13.000     6.000     2.000    10.243     1.497    -0.196     0.089 154
    13.000     9.000     7.000    10.000    11.000    10.573     1.497    -0.076     0.089 155
    15.000    12.000     2.000    13.000     4.000    10.875     1.497    -0.169     0.089 156
     3.000     2.000     4.000    10.000     3.000     6.856     1.497    -0.096     0.089 157
    10.000    10.000    11.000     7.000     8.000    10.062     1.497    -0.113     0.089 158
    16.000    16.000     5.000    11.000     8.000    11.930     1.497    -0.146     0.089 159
     4.000     4.000     1.000     3.000     5.000     6.405     1.497    -0.141     0.089 160
     8.000     6.000    14.000    10.000     6.000     9.615     1.497    -0.088     0.089 161
    12.000     5.000     5.000    11.000    14.000     9.842     1.497    -0.017     0.089 162
     4.000     7.000     3.000     6.000     4.000     7.294     1.497    -0.134     0.089 163
     7.000     5.000     2.000     7.000     1.000     7.492     1.497    -0.182     0.089 164
    13.000    10.000     7.000     9.000    14.000    10.749     1.497    -0.048     0.089 165
     8.000     3.000     0.000     2.000     1.000     6.698     1.497    -0.227     0.089 166
     8.000     5.000     6.000    13.000     9.000     9.097     1.497    -0.035     0.089 167
    12.000    14.000    11.000    10.000     7.000    11.296     1.497    -0.125     0.089 168
    10.000     5.000     5.000    12.000     8.000     9.256     1.497    -0.071     0.089 169
    11.000     8.000     2.000     3.000     3.000     8.417     1.497    -0.223     0.089 170
     8.000     0.000     1.000     0.000     2.000     6.221     1.497    -0.221     0.089 171
    12.000    10.000     1.000     3.000    13.000     9.262     1.497    -0.109     0.089 172
     5.000     4.000     4.000     5.000     7.000     7.219     1.497    -0.103     0.089 173
    10.000     4.000     7.000     2.000     8.000     8.294     1.497    -0.144     0.089 174
    10.000    11.000     5.000     6.000     9.000     9.527     1.497    -0.119     0.089 175
     8.000     8.000     8.000     9.000    13.000     9.497     1.497    -0.020     0.089 176
     9.000     2.000     1.000     8.000     1.000     7.483     1.497    -0.183     0.089 177
     9.000     0.000     0.000     0.000     0.000     6.231     1.497    -0.255     0.089 178
     9.000     3.000     0.000     4.000     7.000     7.386     1.497    -0.142     0.089 179
     7.000     4.000     1.000     4.000     1.000     6.941     1.497    -0.205     0.089 180
    11.000    16.000    14.000     9.000    14.000    11.900     1.497    -0.037     0.089 181
    11.000     2.000     2.000     3.000     2.000     7.530     1.497    -0.222     0.089 182
    11.000    10.000     4.000     2.000     9.000     9.078     1.497    -0.156     0.089 183
    15.000    15.000    11.000    13.000    11.000    12.547     1.497    -0.074     0.089 184
    15.000     4.000     1.000     7.000     0.000     8.849     1.497    -0.250     0.089 185
    12.000     2.000     8.000    11.000    11.000     9.593     1.497    -0.044     0.089 186
     6.000     6.000     1.000     0.000     3.000     6.697     1.497    -0.208     0.089 187
    17.000     6.000    12.000     4.000     9.000    10.782     1.497    -0.162     0.089 188
    11.000    12.000    11.000     5.000     4.000    10.157     1.497    -0.191     0.089 189
    13.000    10.000    14.000     7.000     7.000    10.942     1.497    -0.142     0.089 190
    12.000    10.000     5.000     8.000     8.000     9.957     1.497    -0.128     0.089 191
     8.000     4.000     0.000     2.000    13.000     7.392     1.497    -0.077     0.089 192
    15.000     7.000     8.000     9.000     3.000    10.335     1.497    -0.193     0.089 193
     8.000     5.000     8.000     4.000     1.000     8.008     1.497    -0.204     0.089 194
    17.000    14.000     5.000     8.000     4.000    11.362     1.497    -0.223     0.089 195
    13.000    14.000     9.000    10.000     9.000    11.388     1.497    -0.110     0.089 196
     2.000     2.000     1.000     8.000     3.000     6.135     1.497    -0.109     0.089 197
    17.000    11.000     6.000     7.000    11.000    11.265     1.497    -0.133     0.089 198
     2.000    13.000     7.000     3.000    11.000     8.151     1.497    -0.063     0.089 199
    10.000     9.000     8.000     5.000     3.000     9.176     1.497    -0.194     0.089 200
     6.000     7.000     2.000     4.000     3.000     7.351     1.497    -0.178     0.089 201
     6.000     2.000     1.000     2.000     3.000     6.342     1.497    -0.184     0.089 202
     5.000     3.000     0.000     6.000    10.000     6.907     1.497    -0.061     0.089 203
     6.000     7.000     4.000     8.000    12.000     8.384     1.497    -0.030     0.089 204
    18.000    16.000     9.000    14.000     6.000    12.970     1.497    -0.156     0.089 205
     1.000     1.000     2.000     1.000     0.000     5.034     1.497    -0.191     0.089 206
     6.000     3.000    11.000     6.000    14.000     8.432     1.497    -0.001     0.089 207
    10.000     3.000     4.000     2.000     3.000     7.614     1.497    -0.210     0.089 208
    12.000     5.000     9.000     5.000    10.000     9.453     1.497    -0.109     0.089 209
     8.000     8.000    12.000     3.000     2.000     8.785     1.497    -0.200     0.089 210
     9.000     8.000    11.000    12.000     7.000    10.043     1.497    -0.075     0.089 211
     9.000    13.000     5.000     1.000     4.000     8.856     1.497    -0.219     0.089 212
     9.000    11.000     5.000    10.000     1.000     9.362     1.497    -0.182     0.089 213
    16.000    15.000    14.000     9.000    12.000    12.697     1.497    -0.096     0.089 214
    11.000     3.000     4.000     7.000     3.000     8.334     1.497    -0.178     0.089 215
     7.000     1.000     2.000     1.000     0.000     6.269     1.497    -0.233     0.089 216
    10.000     9.000     2.000    11.000     8.000     9.405     1.497    -0.093     0.089 217
    15.000    14.000    15.000     9.000    10.000    12.362     1.497    -0.110     0.089 218
     9.000     4.000     4.000     5.000     3.000     7.857     1.497    -0.182     0.089 219
    15.000     2.000     7.000     7.000     9.000     9.603     1.497    -0.123     0.089 220
    15.000    11.000    12.000    15.000    17.000    12.572     1.497     0.028     0.089 221
    17.000     3.000     2.000     8.000     7.000     9.650     1.497    -0.164     0.089 222
    14.000     8.000     4.000     5.000    13.000     9.908     1.497    -0.099     0.089 223
     8.000     9.000     8.000     6.000     5.000     8.959     1.497    -0.147     0.089 224
    15.000    11.000     4.000    11.000    14.000    11.197     1.497    -0.053     0.089 225
     4.000     4.000     0.000     0.000     2.000     5.855     1.497    -0.204     0.089 226
     9.000     5.000    11.000     2.000     7.000     8.595     1.497    -0.146     0.089 227
    16.000    16.000     6.000    11.000     6.000    11.940     1.497    -0.170     0.089 228
     8.000    10.000     9.000     7.000    13.000     9.675     1.497    -0.038     0.089 229
     9.000     4.000     6.000     8.000     8.000     8.602     1.497    -0.092     0.089 230
    13.000    12.000    13.000    14.000     8.000    11.885     1.497    -0.081     0.089 231
    19.000    19.000    11.000    16.000    17.000    14.516     1.497    -0.012     0.089 232
    13.000     8.000     3.000    13.000     6.000    10.098     1.497    -0.120     0.089 233
     6.000    11.000     0.000     2.000     4.000     7.546     1.497    -0.193     0.089 234
    14.000     9.000     2.000     7.000     5.000     9.678     1.497    -0.190     0.089 235
    16.000     2.000     5.000     5.000     6.000     9.259     1.497    -0.186     0.089 236
     7.000     3.000     4.000     6.000     4.000     7.454     1.497    -0.145     0.089 237
    10.000    13.000    12.000     5.000    14.000    10.657     1.497    -0.058     0.089 238
     8.000     2.000     1.000     1.000     6.000     6.789     1.497    -0.167     0.089 239
     8.000     9.000     8.000     2.000    12.000     8.872     1.497    -0.089     0.089 240
     7.000     4.000     5.000     5.000     7.000     7.733     1.497    -0.115     0.089 241
    10.000     3.000     6.000     3.000     3.000     7.923     1.497    -0.199     0.089 242
    14.000     4.000     2.000     2.000     4.000     8.417     1.497    -0.230     0.089 243
    10.000     7.000     9.000    14.000    14.000    10.432     1.497     0.022     0.089 244
     0.000     2.000     3.000     7.000    16.000     6.428     1.497     0.065     0.089 245
    18.000    16.000    12.000    12.000    12.000    13.351     1.497    -0.091     0.089 246
    14.000     7.000    14.000    10.000     9.000    11.128     1.497    -0.094     0.089 247
    15.000     8.000     5.000    11.000    11.000    10.741     1.497    -0.083     0.089 248
    10.000     6.000    10.000     6.000     2.000     9.018     1.497    -0.189     0.089 249
     9.000     4.000     4.000     7.000     4.000     8.109     1.497    -0.153     0.089 250
    12.000     7.000     5.000    10.000     6.000     9.650     1.497    -0.131     0.089 251
    11.000    10.000     0.000     6.000     3.000     8.800     1.497    -0.207     0.089 252
    13.000     6.000     9.000     2.000     5.000     9.260     1.497    -0.205     0.089 253
    13.000    10.000     7.000     3.000     4.000     9.671     1.497    -0.222     0.089 254
     8.000     4.000     2.000     5.000     8.000     7.676     1.497    -0.114     0.089 255
     6.000     3.000     6.000     4.000     5.000     7.295     1.497    -0.138     0.089 256
    16.000    15.000    17.000    15.000    16.000    13.808     1.497     0.006     0.089 257
    10.000     7.000     3.000     6.000     2.000     8.436     1.497    -0.202     0.089 258
    13.000    10.000     0.000     2.000     1.000     8.707     1.497    -0.278     0.089 259
     7.000    11.000     7.000     7.000     6.000     9.080     1.497    -0.125     0.089 260
     7.000     4.000     2.000     2.000     1.000     6.838     1.497    -0.219     0.089 261
    12.000     9.000     3.000    10.000     9.000     9.863     1.497    -0.100     0.089 262
     4.000    14.000     8.000     5.000     8.000     8.873     1.497    -0.100     0.089 263
     9.000     1.000     4.000     9.000     8.000     8.079     1.497    -0.080     0.089 264
     8.000     4.000     0.000     0.000     0.000     6.586     1.497    -0.257     0.089 265
     8.000    11.000     7.000     1.000     7.000     8.715     1.497    -0.166     0.089 266
    15.000     6.000     3.000     7.000    11.000     9.844     1.497    -0.112     0.089 267
     5.000    15.000    10.000    14.000    16.000    10.720     1.497     0.065     0.089 268
    14.000     7.000    11.000     9.000     4.000    10.485     1.497    -0.169     0.089 269
    11.000    12.000    14.000    10.000    13.000    11.396     1.497    -0.033     0.089 270
    12.000     9.000     3.000    11.000     6.000     9.827     1.497    -0.130     0.089 271
     7.000     2.000     6.000    13.000    10.000     8.517     1.497    -0.009     0.089 272
    14.000    17.000     4.000     5.000     4.000    10.754     1.497    -0.233     0.089 273
     6.000     1.000     0.000     0.000     0.000     5.754     1.497    -0.237     0.089 274
     5.000    10.000     6.000     0.000     6.000     7.705     1.497    -0.165     0.089 275
     6.000     6.000     5.000     5.000     2.000     7.577     1.497    -0.176     0.089 276
    18.000    17.000     8.000    12.000    16.000    13.263     1.497    -0.049     0.089 277
     9.000     2.000     2.000     8.000     1.000     7.586     1.497    -0.182     0.089 278
    16.000     9.000    14.000    15.000     5.000    12.149     1.497    -0.124     0.089 279
    11.000     2.000     4.000     1.000     0.000     7.438     1.497    -0.260     0.089 280
     9.000     6.000     6.000     9.000     5.000     8.847     1.497    -0.127     0.089 281
    11.000     5.000     9.000    11.000     5.000     9.633     1.497    -0.118     0.089 282
     3.000     2.000     2.000     3.000     2.000     5.884     1.497    -0.166     0.089 283
    14.000     8.000    11.000    11.000     6.000    10.923     1.497    -0.131     0.089 284
    11.000     7.000    14.000     8.000    13.000    10.490     1.497    -0.038     0.089 285
    13.000    11.000    14.000    10.000    13.000    11.668     1.497    -0.045     0.089 286
    13.000    15.000    11.000     1.000     6.000    10.671     1.497    -0.217     0.089 287
    10.000     7.000     1.000     6.000     2.000     8.230     1.497    -0.205     0.089 288
     9.000     2.000     5.000     9.000     7.000     8.276     1.497    -0.094     0.089 289
    11.000     3.000     3.000     1.000     3.000     7.614     1.497    -0.226     0.089 290
     7.000    13.000    14.000    11.000     8.000    10.585     1.497    -0.063     0.089 291
     9.000    10.000     6.000     3.000     5.000     8.791     1.497    -0.182     0.089 292
    12.000     8.000     2.000     4.000     3.000     8.726     1.497    -0.222     0.089 293
    14.000     6.000     9.000    16.000    13.000    11.274     1.497    -0.001     0.089 294
     6.000     2.000     0.000     3.000     3.000     6.341     1.497    -0.177     0.089 295
     6.000     8.000    12.000     5.000    14.000     9.133     1.497    -0.019     0.089 296
     9.000    11.000     2.000     1.000     1.000     8.128     1.497    -0.257     0.089 297
     5.000    10.000    10.000     1.000     8.000     8.313     1.497    -0.126     0.089 298
     6.000     5.000     9.000     5.000     6.000     8.034     1.497    -0.118     0.089 299
    11.000    10.000     9.000     4.000     6.000     9.661     1.497    -0.172     0.089 300
    11.000     1.000     9.000     2.000     1.000     7.963     1.497    -0.230     0.089 301
    14.000    12.000     8.000    15.000    13.000    11.909     1.497    -0.024     0.089 302
     9.000     6.000     0.000     0.000     0.000     7.072     1.497    -0.269     0.089 303
     8.000     6.000    13.000    15.000    10.000    10.211     1.497     0.001     0.089 304
     8.000     5.000     1.000     1.000     0.000     6.932     1.497    -0.250     0.089 305
     0.000     6.000     6.000     5.000     6.000     6.630     1.497    -0.082     0.089 306
    12.000    10.000     5.000    12.000     1.000    10.045     1.497    -0.185     0.089 307
     7.000     9.000     2.000     4.000     0.000     7.698     1.497    -0.228     0.089 308
     8.000    16.000    12.000     8.000    14.000    10.974     1.497    -0.027     0.089 309
    14.000     8.000     3.000     2.000     3.000     9.035     1.497    -0.250     0.089 310
     6.000     2.000     6.000     1.000     1.000     6.662     1.497    -0.210     0.089 311
    13.000     8.000     3.000     2.000     1.000     8.737     1.497    -0.269     0.089 312
     8.000     9.000    11.000     9.000     4.000     9.531     1.497    -0.132     0.089 313
     8.000     9.000    13.000    12.000     5.000    10.092     1.497    -0.093     0.089 314
     7.000     8.000     4.000    12.000    15.000     9.280     1.497     0.030     0.089 315
     9.000     8.000     5.000     2.000     2.000     8.166     1.497    -0.225     0.089 316
    10.000    16.000    10.000    10.000     7.000    11.062     1.497    -0.117     0.089 317
     9.000     5.000     9.000     4.000     1.000     8.317     1.497    -0.210     0.089 318
    12.000    16.000    11.000    10.000     9.000    11.669     1.497    -0.104     0.089 319
    18.000     2.000     1.000     1.000     2.000     8.662     1.497    -0.288     0.089 320
     7.000     5.000     5.000     1.000     7.000     7.462     1.497    -0.149     0.089 321
    10.000     1.000     1.000     2.000     0.000     6.886     1.497    -0.248     0.089 322
     8.000     0.000     2.000     8.000     6.000     7.331     1.497    -0.107     0.089 323
    14.000    14.000    16.000    16.000    17.000    13.302     1.497     0.042     0.089 324
    11.000     5.000     1.000     4.000     6.000     8.135     1.497    -0.172     0.089 325
     5.000     7.000     6.000     1.000    12.000     7.665     1.497    -0.075     0.089 326
     6.000     5.000     8.000    11.000    12.000     8.825     1.497     0.004     0.089 327
    10.000     2.000     7.000     6.000     9.000     8.472     1.497    -0.096     0.089 328
     9.000    11.000     7.000     7.000    12.000     9.768     1.497    -0.063     0.089 329
     9.000     3.000    11.000     5.000     5.000     8.531     1.497    -0.144     0.089 330
    12.000     6.000     6.000     6.000     2.000     9.017     1.497    -0.209     0.089 331
    13.000    15.000     9.000    16.000     9.000    12.145     1.497    -0.065     0.089 332
    11.000    12.000     6.000     3.000     7.000     9.575     1.497    -0.176     0.089 333
     5.000     2.000     1.000     4.000     0.000     6.203     1.497    -0.199     0.089 334
    11.000     6.000    11.000    11.000    12.000    10.303     1.497    -0.029     0.089 335
    10.000     6.000     2.000     6.000     4.000     8.286     1.497    -0.175     0.089 336
     4.000     0.000     7.000     8.000     1.000     6.793     1.497    -0.135     0.089 337
    14.000    11.000     2.000     2.000     3.000     9.352     1.497    -0.259     0.089 338
    16.000     7.000     2.000     7.000     8.000     9.948     1.497    -0.161     0.089 339
    11.000    10.000    13.000    14.000     6.000    11.101     1.497    -0.088     0.089 340
    12.000     2.000     2.000     5.000     0.000     7.849     1.497    -0.239     0.089 341
    14.000    10.000    13.000    12.000     8.000    11.605     1.497    -0.099     0.089 342
     2.000     7.000     6.000    12.000     8.000     7.994     1.497    -0.018     0.089 343
     7.000     9.000     9.000    11.000     9.000     9.555     1.497    -0.049     0.089 344
    19.000    13.000    15.000    15.000    13.000    13.800     1.497    -0.051     0.089 345
    16.000    13.000    11.000    13.000    10.000    12.426     1.497    -0.090     0.089 346
     7.000     4.000    11.000     3.000    10.000     8.285     1.497    -0.084     0.089 347
    11.000     7.000     3.000    12.000     4.000     9.351     1.497    -0.136     0.089 348
    11.000     5.000     2.000     2.000     3.000     7.894     1.497    -0.224     0.089 349
     7.000     1.000     0.000     2.000     2.000     6.258     1.497    -0.203     0.089 350
