     7.000     4.000     0.000     2.000     2.000     7.810    -1.091     0.078    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.000     0.074     0.926     0.000     0.000     4.000  31
    15.000     2.000     1.000     8.000     3.000    10.625    -1.171     0.068    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.000     0.763     0.224     0.002     0.011     3.000  32
     3.000     3.000     5.000    10.000     6.000     8.745    -1.075     0.085    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.006     0.036     0.487     0.008     0.464     4.000  33
     8.000     6.000     5.000     6.000     6.000     9.831    -0.973     0.060    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.066     0.413     0.303     0.031     0.187     3.000  34
    15.000    14.000     8.000    14.000     5.000    12.155    -0.472     0.042    -0.001    11.689    -0.559     0.053    -0.002     0.218     0.002     0.001     0.000     0.769     0.010     5.000  35
    10.000     9.000     9.000     6.000     6.000    10.748    -0.380     0.013     0.000    11.689    -0.559     0.053    -0.002     0.001     0.225     0.173     0.009     0.444     0.148     5.000  36
     8.000     2.000    10.000    15.000    15.000     9.782    -1.089     0.096    -0.002     9.768    -1.092     0.096    -0.002     0.002     0.000     0.000     0.000     0.002     0.996     6.000  37
    10.000     7.000     6.000     4.000     4.000    10.626    -1.044     0.057    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.049     0.711     0.190     0.029     0.021     3.000  38
     7.000     0.000     7.000     9.000     8.000     9.577    -1.086     0.093    -0.002     9.768    -1.092     0.096    -0.002     0.000     0.002     0.032     0.115     0.007     0.844     6.000  39
     7.000     1.000     4.000     8.000     5.000     8.175    -1.094     0.078    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.001     0.117     0.799     0.002     0.082     4.000  40
     7.000    10.000     0.000     7.000     5.000     9.721    -0.922     0.050    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.096     0.470     0.371     0.012     0.051     3.000  41
    11.000    14.000     0.000     3.000     9.000     9.602     0.539    -0.106     0.003     9.037     1.103    -0.163     0.005     0.000     0.752     0.216     0.007     0.007     0.018     2.000  42
    14.000     9.000     1.000     9.000     0.000    11.326    -1.171     0.065    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.002     0.912     0.054     0.029     0.003     3.000  43
    12.000     3.000     7.000     2.000     4.000    10.383    -1.152     0.068    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.005     0.702     0.283     0.004     0.006     3.000  44
    11.000    15.000     6.000     7.000     9.000     9.990     0.420    -0.077     0.002     9.037     1.103    -0.163     0.005     0.028     0.612     0.017     0.000     0.271     0.072     2.000  45
    10.000    12.000    15.000     2.000     8.000    10.030     0.479    -0.083     0.002     9.037     1.103    -0.163     0.005     0.015     0.628     0.007     0.000     0.337     0.013     2.000  46
    14.000     5.000     1.000     8.000     3.000    10.947    -1.176     0.067    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.001     0.836     0.143     0.007     0.014     3.000  47
     8.000    10.000     2.000     0.000    10.000     9.471     0.406    -0.091     0.003     9.037     1.103    -0.163     0.005     0.000     0.692     0.210     0.074     0.001     0.023     2.000  48
    14.000     4.000    11.000     7.000     8.000    10.593    -0.876     0.074    -0.002     9.768    -1.092     0.096    -0.002     0.003     0.018     0.094     0.002     0.344     0.538     6.000  49
    15.000     3.000     1.000     4.000     3.000    10.625    -1.173     0.068    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.000     0.770     0.229     0.000     0.001     3.000  50
    10.000     8.000     2.000     1.000     3.000    10.056    -1.130     0.067    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.012     0.625     0.362     0.001     0.001     3.000  51
    14.000    12.000     8.000     3.000     1.000    11.370    -0.909     0.047    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.071     0.725     0.007     0.197     0.001     3.000  52
     6.000     7.000     3.000     6.000    10.000     9.578    -0.709     0.046    -0.001     9.768    -1.092     0.096    -0.002     0.000     0.176     0.089     0.104     0.008     0.623     6.000  53
    14.000    11.000    15.000     9.000    12.000    13.728    -0.186     0.008     0.000    13.942    -0.150     0.004     0.000     0.919     0.002     0.000     0.000     0.067     0.013     1.000  54
     4.000     5.000     2.000     2.000     2.000     7.673    -1.086     0.078    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.001     0.040     0.959     0.000     0.000     4.000  55
     0.000     2.000     2.000     0.000     3.000     7.521    -1.083     0.079    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.000     0.002     0.998     0.000     0.000     4.000  56
    15.000     6.000     8.000    13.000     4.000    11.373    -0.675     0.060    -0.002    11.689    -0.559     0.053    -0.002     0.004     0.001     0.050     0.001     0.781     0.163     5.000  57
    15.000     5.000    15.000    10.000     8.000    11.649    -0.595     0.054    -0.002    11.689    -0.559     0.053    -0.002     0.130     0.002     0.002     0.000     0.695     0.171     5.000  58
    13.000     3.000     1.000     3.000     1.000     9.525    -1.141     0.072    -0.001     7.511    -1.083     0.079    -0.002     0.000     0.000     0.498     0.501     0.000     0.000     4.000  59
     8.000     4.000     8.000     9.000     9.000     9.847    -1.045     0.091    -0.002     9.768    -1.092     0.096    -0.002     0.000     0.013     0.017     0.008     0.039     0.924     6.000  60
     4.000     1.000     0.000     1.000     1.000     7.536    -1.084     0.079    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.000     0.006     0.994     0.000     0.000     4.000  61
    13.000     5.000     4.000     7.000     6.000    10.898    -1.119     0.068    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.013     0.704     0.084     0.038     0.162     3.000  62
     9.000     5.000     1.000     2.000     2.000     8.511    -1.111     0.075    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.001     0.247     0.752     0.000     0.000     4.000  63
    10.000    12.000    10.000     6.000    10.000    10.193     0.173    -0.047     0.001     9.037     1.103    -0.163     0.005     0.042     0.484     0.008     0.000     0.307     0.159     2.000  64
    12.000    12.000    11.000     8.000     7.000    11.545    -0.435     0.035    -0.001    11.689    -0.559     0.053    -0.002     0.066     0.076     0.008     0.000     0.805     0.046     5.000  65
    13.000     0.000     6.000     5.000     8.000    10.206    -1.132     0.076    -0.002    11.550    -1.200     0.065    -0.001     0.000     0.004     0.491     0.198     0.006     0.301     3.000  66
    18.000    16.000    13.000    10.000     8.000    13.763    -0.181     0.008     0.000    13.942    -0.150     0.004     0.000     0.921     0.000     0.000     0.000     0.078     0.000     1.000  67
     9.000     1.000     3.000     3.000     2.000     7.999    -1.097     0.077    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.000     0.121     0.879     0.000     0.000     4.000  68
     9.000     9.000    10.000    10.000     8.000    10.788    -0.697     0.060    -0.001    11.689    -0.559     0.053    -0.002     0.018     0.050     0.007     0.000     0.504     0.420     5.000  69
     7.000     4.000     0.000     0.000     0.000     7.715    -1.089     0.078    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.000     0.051     0.949     0.000     0.000     4.000  70
    12.000    11.000     2.000     1.000     2.000    11.135    -1.131     0.061    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.025     0.885     0.087     0.002     0.000     3.000  71
     9.000    14.000    11.000     5.000    10.000     9.847     0.600    -0.099     0.003     9.037     1.103    -0.163     0.005     0.045     0.701     0.003     0.000     0.208     0.043     2.000  72
    13.000     6.000     4.000     1.000     5.000    10.965    -1.152     0.064    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.014     0.846     0.135     0.002     0.003     3.000  73
    14.000    13.000    16.000    12.000    14.000    13.935    -0.151     0.004     0.000    13.942    -0.150     0.004     0.000     0.997     0.000     0.000     0.000     0.002     0.000     1.000  74
    14.000     7.000    10.000     7.000    14.000    10.227    -0.903     0.077    -0.002     9.768    -1.092     0.096    -0.002     0.084     0.034     0.002     0.000     0.067     0.812     6.000  75
    12.000     9.000     4.000     1.000     0.000    10.962    -1.169     0.066    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.006     0.850     0.142     0.002     0.000     3.000  76
    11.000     3.000    13.000    14.000    11.000    10.096    -1.009     0.089    -0.002     9.768    -1.092     0.096    -0.002     0.042     0.000     0.000     0.000     0.080     0.878     6.000  77
    10.000     9.000    15.000     4.000     3.000    11.406    -0.445     0.034    -0.001    11.689    -0.559     0.053    -0.002     0.001     0.095     0.059     0.002     0.834     0.010     5.000  78
    10.000    10.000     7.000     6.000     5.000    10.763    -0.434     0.009     0.000    11.550    -1.200     0.065    -0.001     0.000     0.240     0.343     0.021     0.315     0.080     3.000  79
    13.000     8.000     7.000    12.000     8.000    10.647    -0.840     0.074    -0.002     9.768    -1.092     0.096    -0.002     0.021     0.009     0.015     0.000     0.401     0.553     6.000  80
     7.000    12.000     7.000    13.000    16.000    10.744    -0.833     0.070    -0.002     9.768    -1.092     0.096    -0.002     0.230     0.016     0.000     0.000     0.015     0.740     6.000  81
    15.000     9.000     6.000     7.000     3.000    11.473    -0.976     0.058    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.019     0.677     0.009     0.276     0.019     3.000  82
     4.000     4.000     3.000     6.000     2.000     7.709    -1.087     0.078    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.001     0.048     0.950     0.000     0.002     4.000  83
    15.000    11.000    15.000     8.000     9.000    13.024    -0.304     0.022    -0.001    13.942    -0.150     0.004     0.000     0.612     0.007     0.000     0.000     0.368     0.013     1.000  84
    11.000     3.000     2.000     6.000     2.000     9.183    -1.130     0.073    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.000     0.412     0.585     0.001     0.003     4.000  85
     6.000     6.000     7.000     4.000     8.000     9.458    -0.526     0.018     0.000     9.768    -1.092     0.096    -0.002     0.000     0.261     0.189     0.222     0.023     0.304     6.000  86
    11.000     0.000     5.000     0.000     1.000     8.295    -1.106     0.076    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.000     0.194     0.806     0.000     0.000     4.000  87
    11.000     9.000     8.000     8.000     4.000    11.294    -0.653     0.047    -0.001    11.689    -0.559     0.053    -0.002     0.001     0.060     0.223     0.010     0.620     0.087     5.000  88
    12.000     5.000     3.000     5.000    12.000     9.953    -0.983     0.077    -0.002     9.768    -1.092     0.096    -0.002     0.000     0.055     0.144     0.019     0.006     0.777     6.000  89
     8.000     6.000     3.000     4.000     1.000     8.755    -1.114     0.074    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.002     0.306     0.691     0.001     0.001     4.000  90
    10.000     8.000    15.000     5.000    13.000    10.675    -0.432     0.025     0.000     9.768    -1.092     0.096    -0.002     0.161     0.185     0.001     0.000     0.193     0.461     6.000  91
    13.000     4.000     0.000     2.000     1.000     9.588    -1.143     0.072    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.000     0.514     0.486     0.000     0.000     3.000  92
     9.000     3.000     5.000     1.000     1.000     8.414    -1.108     0.076    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.000     0.223     0.776     0.000     0.000     4.000  93
    11.000     1.000     2.000     2.000     6.000     8.697    -1.116     0.075    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.001     0.291     0.704     0.000     0.004     4.000  94
     5.000     1.000     2.000     1.000     2.000     7.574    -1.085     0.078    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.000     0.016     0.984     0.000     0.000     4.000  95
     3.000     8.000    15.000     9.000     9.000    10.425    -0.677     0.054    -0.001     9.768    -1.092     0.096    -0.002     0.013     0.098     0.001     0.000     0.350     0.538     6.000  96
    12.000    14.000    16.000    12.000    12.000    13.916    -0.154     0.004     0.000    13.942    -0.150     0.004     0.000     0.989     0.000     0.000     0.000     0.010     0.001     1.000  97
     6.000     7.000    13.000     9.000     6.000    10.937    -0.653     0.056    -0.001    11.689    -0.559     0.053    -0.002     0.002     0.050     0.010     0.002     0.616     0.320     5.000  98
     9.000    17.000     6.000     9.000    11.000    10.505     0.366    -0.069     0.002     9.037     1.103    -0.163     0.005     0.186     0.540     0.001     0.000     0.183     0.090     2.000  99
    11.000    11.000    15.000    12.000    13.000    13.812    -0.175     0.007     0.000    13.942    -0.150     0.004     0.000     0.957     0.001     0.000     0.000     0.027     0.016     1.000 100
    11.000    11.000    10.000     7.000     1.000    11.537    -0.592     0.047    -0.001    11.689    -0.559     0.053    -0.002     0.000     0.040     0.148     0.004     0.803     0.006     5.000 101
     6.000    11.000    12.000     1.000     9.000     9.154     0.990    -0.149     0.004     9.037     1.103    -0.163     0.005     0.000     0.941     0.008     0.001     0.031     0.018     2.000 102
    13.000     6.000    11.000    12.000    14.000    10.781    -0.856     0.074    -0.002     9.768    -1.092     0.096    -0.002     0.223     0.001     0.000     0.000     0.043     0.733     6.000 103
     8.000     5.000     8.000     4.000     9.000     9.812    -0.680     0.039    -0.001     9.768    -1.092     0.096    -0.002     0.000     0.188     0.172     0.085     0.034     0.521     6.000 104
     9.000    10.000     8.000    15.000     8.000    10.909    -0.777     0.069    -0.002     9.768    -1.092     0.096    -0.002     0.069     0.006     0.001     0.000     0.445     0.479     6.000 105
     6.000     4.000     1.000     2.000     0.000     7.697    -1.088     0.078    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.000     0.046     0.954     0.000     0.000     4.000 106
     8.000     4.000     2.000     5.000     2.000     8.278    -1.104     0.076    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.001     0.189     0.809     0.000     0.001     4.000 107
     6.000     1.000     7.000    11.000     7.000     9.664    -1.082     0.093    -0.002     9.768    -1.092     0.096    -0.002     0.000     0.002     0.019     0.073     0.014     0.893     6.000 108
    11.000     4.000     4.000     7.000     8.000    10.152    -1.077     0.078    -0.002     9.768    -1.092     0.096    -0.002     0.000     0.019     0.341     0.109     0.019     0.512     6.000 109
     4.000     2.000     1.000     0.000     0.000     7.545    -1.084     0.079    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.000     0.008     0.992     0.000     0.000     4.000 110
    14.000    12.000     7.000     7.000    10.000    10.727    -0.224     0.002     0.000    11.689    -0.559     0.053    -0.002     0.080     0.266     0.033     0.000     0.397     0.224     5.000 111
    15.000     7.000     1.000     4.000     5.000    11.292    -1.178     0.065    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.006     0.928     0.058     0.003     0.005     3.000 112
    12.000     3.000     1.000     0.000     2.000     8.948    -1.125     0.074    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.000     0.356     0.644     0.000     0.000     4.000 113
     8.000    13.000     3.000    10.000     3.000    10.934    -0.504     0.023     0.000    11.689    -0.559     0.053    -0.002     0.000     0.173     0.283     0.030     0.445     0.069     5.000 114
    13.000    12.000    13.000     6.000     0.000    11.641    -0.561     0.050    -0.002    11.689    -0.559     0.053    -0.002     0.001     0.016     0.043     0.000     0.939     0.001     5.000 115
    16.000     4.000     9.000     5.000     6.000    11.276    -1.048     0.064    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.014     0.694     0.014     0.163     0.114     3.000 116
    12.000     5.000     8.000     7.000    13.000     9.812    -1.036     0.090    -0.002     9.768    -1.092     0.096    -0.002     0.002     0.020     0.007     0.000     0.020     0.951     6.000 117
     7.000     7.000     4.000     5.000     3.000     9.124    -1.080     0.069    -0.001     7.511    -1.083     0.079    -0.002     0.000     0.020     0.380     0.584     0.006     0.010     4.000 118
     9.000     8.000     2.000     1.000     0.000     9.272    -1.129     0.072    -0.001     7.511    -1.083     0.079    -0.002     0.000     0.002     0.435     0.563     0.000     0.000     4.000 119
    14.000     7.000     9.000     9.000     1.000    11.569    -0.767     0.057    -0.001    11.689    -0.559     0.053    -0.002     0.000     0.004     0.314     0.007     0.656     0.018     5.000 120
    11.000    15.000     9.000     9.000     9.000    11.785    -0.209     0.007     0.000    11.689    -0.559     0.053    -0.002     0.277     0.160     0.002     0.000     0.508     0.053     5.000 121
     7.000     2.000     5.000     6.000     4.000     8.177    -1.097     0.077    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.002     0.151     0.825     0.001     0.021     4.000 122
    11.000     4.000     5.000    13.000     6.000    10.053    -1.036     0.089    -0.002     9.768    -1.092     0.096    -0.002     0.000     0.002     0.058     0.012     0.108     0.820     6.000 123
    12.000    11.000     3.000     6.000    10.000     9.882    -0.118    -0.025     0.001     9.037     1.103    -0.163     0.005     0.001     0.434     0.166     0.003     0.072     0.323     2.000 124
    14.000     9.000     2.000     3.000     7.000    11.208    -1.021     0.049    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.073     0.868     0.032     0.009     0.018     3.000 125
     7.000     5.000     3.000     8.000    11.000     9.743    -1.041     0.089    -0.002     9.768    -1.092     0.096    -0.002     0.000     0.023     0.024     0.026     0.004     0.924     6.000 126
     9.000    10.000     4.000     7.000     3.000    10.776    -0.909     0.046    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.088     0.645     0.126     0.108     0.033     3.000 127
    16.000     7.000     3.000    12.000     7.000    10.553    -0.966     0.079    -0.002     9.768    -1.092     0.096    -0.002     0.003     0.005     0.174     0.002     0.246     0.571     6.000 128
    11.000    13.000     5.000     4.000     2.000    11.008    -0.719     0.023     0.000    11.550    -1.200     0.065    -0.001     0.000     0.180     0.693     0.025     0.100     0.003     3.000 129
    10.000     4.000    13.000     7.000     6.000    10.846    -0.765     0.064    -0.002    11.689    -0.559     0.053    -0.002     0.001     0.028     0.073     0.009     0.512     0.377     5.000 130
     7.000     8.000     3.000     9.000    12.000     9.754    -0.978     0.083    -0.002     9.768    -1.092     0.096    -0.002     0.000     0.050     0.007     0.002     0.008     0.933     6.000 131
    13.000     5.000    10.000    14.000    11.000    10.257    -0.970     0.085    -0.002     9.768    -1.092     0.096    -0.002     0.070     0.001     0.000     0.000     0.102     0.827     6.000 132
    12.000     6.000     5.000     0.000    13.000     9.852    -0.147    -0.027     0.001     9.037     1.103    -0.163     0.005     0.000     0.442     0.253     0.022     0.004     0.279     2.000 133
    13.000    13.000    11.000    15.000     7.000    13.062    -0.310     0.023    -0.001    13.942    -0.150     0.004     0.000     0.620     0.001     0.000     0.000     0.367     0.012     1.000 134
    15.000     5.000     2.000     3.000     1.000    10.946    -1.182     0.067    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.000     0.850     0.149     0.000     0.000     3.000 135
    19.000    11.000     3.000     6.000    14.000    10.365    -0.551     0.033    -0.001     9.768    -1.092     0.096    -0.002     0.112     0.182     0.063     0.000     0.078     0.565     6.000 136
    15.000     7.000     6.000    11.000    10.000    10.185    -0.973     0.085    -0.002     9.768    -1.092     0.096    -0.002     0.019     0.007     0.017     0.000     0.162     0.794     6.000 137
    10.000     4.000    14.000    10.000    10.000    10.231    -0.957     0.085    -0.002     9.768    -1.092     0.096    -0.002     0.020     0.005     0.001     0.000     0.197     0.777     6.000 138
     7.000     9.000    10.000    11.000    18.000    10.307    -0.950     0.082    -0.002     9.768    -1.092     0.096    -0.002     0.128     0.008     0.000     0.000     0.005     0.859     6.000 139
     9.000     7.000     8.000     5.000     2.000    10.566    -1.027     0.059    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.038     0.638     0.216     0.092     0.016     3.000 140
    16.000    10.000    12.000    16.000    17.000    13.929    -0.153     0.004     0.000    13.942    -0.150     0.004     0.000     0.997     0.000     0.000     0.000     0.001     0.003     1.000 141
     8.000     7.000     1.000     0.000     0.000     8.372    -1.107     0.076    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.001     0.213     0.786     0.000     0.000     4.000 142
    18.000    12.000    15.000    15.000    13.000    13.939    -0.150     0.004     0.000    13.942    -0.150     0.004     0.000     0.999     0.000     0.000     0.000     0.001     0.000     1.000 143
    12.000    11.000     2.000     8.000    11.000     9.853    -0.569     0.033     0.000     9.768    -1.092     0.096    -0.002     0.003     0.225     0.067     0.001     0.063     0.641     6.000 144
    19.000    16.000     3.000     0.000     0.000    11.495    -1.145     0.060    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.021     0.968     0.001     0.010     0.000     3.000 145
    12.000    11.000    14.000    11.000    11.000    13.487    -0.232     0.013     0.000    13.942    -0.150     0.004     0.000     0.829     0.003     0.000     0.000     0.135     0.033     1.000 146
     8.000     1.000     1.000     1.000     1.000     7.687    -1.088     0.078    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.000     0.044     0.956     0.000     0.000     4.000 147
     8.000     6.000     9.000     6.000     9.000     9.912    -0.739     0.054    -0.001     9.768    -1.092     0.096    -0.002     0.000     0.141     0.057     0.014     0.092     0.696     6.000 148
     9.000    14.000     7.000    13.000     2.000    11.631    -0.547     0.050    -0.002    11.689    -0.559     0.053    -0.002     0.004     0.014     0.009     0.000     0.958     0.014     5.000 149
    14.000    12.000    16.000    13.000    13.000    13.928    -0.152     0.004     0.000    13.942    -0.150     0.004     0.000     0.995     0.000     0.000     0.000     0.005     0.001     1.000 150
    11.000     8.000     6.000     5.000     1.000    10.989    -1.123     0.063    -0.001    11.550    -1.200     0.065    -0.001     0.000     0.015     0.809     0.130     0.043     0.004     3.000 151
    10.000     5.000     3.000     7.000    14.000     9.771    -1.053     0.091    -0.002     9.768    -1.092     0.096    -0.002     0.000     0.017     0.009     0.002     0.002     0.970     6.000 152
     6.000     6.000    15.000     7.000     4.000    11.270    -0.555     0.047    -0.001    11.689    -0.559     0.053    -0.002     0.001     0.055     0.028     0.009     0.787     0.121     5.000 153
     9.000    14.000    13.000     6.000     2.000    11.415    -0.396     0.031    -0.001    11.689    -0.559     0.053    -0.002     0.002     0.103     0.012     0.000     0.880     0.002     5.000 154
    13.000     9.000     7.000    10.000    11.000    10.331    -0.877     0.075    -0.002     9.768    -1.092     0.096    -0.002     0.053     0.031     0.007     0.000     0.183     0.726     6.000 155
    15.000    12.000     2.000    13.000     4.000    11.478    -0.688     0.056    -0.002    11.689    -0.559     0.053    -0.002     0.005     0.011     0.161     0.001     0.734     0.087     5.000 156
     3.000     2.000     4.000    10.000     3.000     7.709    -1.085     0.079    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.000     0.029     0.936     0.001     0.033     4.000 157
    10.000    10.000    11.000     7.000     8.000    10.872    -0.353     0.020     0.000    11.689    -0.559     0.053    -0.002     0.019     0.186     0.017     0.000     0.588     0.189     5.000 158
    16.000    16.000     5.000    11.000     8.000    12.467    -0.352     0.027    -0.001    11.689    -0.559     0.053    -0.002     0.409     0.034     0.005     0.000     0.524     0.027     5.000 159
     4.000     4.000     1.000     3.000     5.000     7.665    -1.085     0.078    -0.002     7.511    -1.083     0.079    -0.002     0.000     0.001     0.037     0.961     0.000     0.001     4.000 160
     8.000     6.000    14.000    10.000     6.000    11.157    -0.681     0.062    -0.002    11.689    -0.559     0.053    -0.002     0.006     0.012     0.005     0.001     0.710     0.266     5.000 161
